fecha,act_sis,act_elec,e_disp,p_sist,f_prob
9/1/2024,,"La estación presenta fallas en el sistema eléctrico, posiblemente el rectificador/cargador EATON dejó de cargar el banco de baterías o el cableado de la conexión de la acometida comercial esté averiado.",Por fuera,Energía,2023-10-13
2024/1/11,Fuera de funcionamiento ....,,Bien,Instrumentación,2023-10-13
2024/1/11,Fuera de funcionamiento ....,,Por fuera,Energía,2023-10-13
2024/1/11,,"La estación presenta fallas en el sistema eléctrico, posiblemente el rectificador/cargador EATON dejó de cargar el banco de baterías o el cableado de la conexión de la acometida comercial esté averiado.",Por fuera,Energía,2023-10-13
2024/1/11,Fuera de funcionamiento ....,"La estación presenta fallas en el sistema eléctrico, posiblemente el rectificador/cargador EATON dejó de cargar el banco de baterías o el cableado de la conexión de la acometida comercial esté averiado.",Por fuera,Energía,2023-10-13
2024/1/17,"La estación ha estado fuera de funcionamiento desde el 13 de octubre de 2023, mientras la estación estuvo en operación presentó un óptimo funcionamiento.","La estación presenta fallas en el sistema eléctrico, posiblemente el rectificador/cargador EATON dejó de cargar el banco de baterías o el cableado de la conexión de la acometida comercial esté averiado.",Por fuera,Energía,2023-10-13
2024/2/2,"Ingresa la estación, luego del mantenimiento preventivo.","La estación presenta fallas en el sistema eléctrico, posiblemente el rectificador/cargador EATON dejó de cargar el banco de baterías o el cableado de la conexión de la acometida comercial esté averiado.",Bien,ninguno,2024-01-29
