fecha,act_sis,act_elec,e_disp,p_sist,f_prob
17/11/2023,Los sensores 00 y 20 salieron el 17/11/2023 a las 13:41 UT.,,Por fuera,Comunicaciones,2023-11-17
2023/11/17,Los sensores 00 y 20 salieron el 17/11/2023 a las 13:41 UT.,"no hay comunicación con el digitalizador de la estación en los sensores 00 y 20. La comunicación desde la caseta hasta el búnker se realiza mediante radios, y el radio de la caseta si responde pero el del búnker no, por lo tanto el digitalizador tampoco responde.",Por fuera,Comunicaciones,2023-11-17
2024/1/15,Ingresan los sensores 00 y 20 a las 4:05 UTC del 10/01/2024. Informa Johnnatan que la fuente que alimenta el digitalizador de bunker estaba bloqueada y se desbloqueó sola encendiendo el digitalizador.,"no hay comunicación con el digitalizador de la estación en los sensores 00 y 20. La comunicación desde la caseta hasta el búnker se realiza mediante radios, y el radio de la caseta si responde pero el del búnker no, por lo tanto el digitalizador tampoco responde.",Intermitente,Comunicaciones,2023-11-17
