fecha,act_sis,act_elec,e_disp,p_sist,f_prob
10/1/2024,"La estación presenta fallas (16 de octubre 2023) en el sistema de instrumentación, debido a que el sismómetro banda ancha (00) está registrando anormal por daños en sus componentes. Este
instrumento es de la CTBTO y estamos a espera que envíen el nuevo sensor para su cambio. Sale de funcionamiento el 16 de diciembre de 2023 el sensor 10 porque se perdió la comunicación con el radio de comunicaciones en el Rosal.",,Por fuera,Instrumentación,2023-10-16
2024/1/10,"La estación presenta fallas (16 de octubre 2023) en el sistema de instrumentación, debido a que el sismómetro banda ancha (00) está registrando anormal por daños en sus componentes. Este instrumento es de la CTBTO y estamos a espera que envíen el nuevo sensor para su cambio. Sale de funcionamiento el 16 de diciembre de 2023 el sensor 10 porque se perdió la comunicación con el radio de comunicaciones en el Rosal. ",,Por fuera,Instrumentación,2023-10-16
2024/1/10,"La estación presenta fallas (16 de octubre 2023) en el sistema de instrumentación, debido a que el sismómetro banda ancha (00) está registrando anormal por daños en sus componentes. Este instrumento es de la CTBTO y estamos a espera que envíen el nuevo sensor para su cambio. Sale de funcionamiento el 16 de diciembre de 2023 el sensor 10.",,Por fuera,Instrumentación,2023-10-16
2024/1/10,"La estación presenta fallas (16 de octubre 2023) en el sistema de instrumentación, debido a que el sismómetro banda ancha (00) está registrando anormal por daños en sus componentes. Este instrumento es de la CTBTO y estamos a espera que envíen el nuevo sensor para su cambio. Sale de funcionamiento el 16 de diciembre de 2023 el sensor 10.",El sensor 10 sale de funcionamiento por perdida de la comunicación con el radio de comunicaciones en el Rosal.,Por fuera,Instrumentación,2023-10-16
