fecha,act_sis,act_elec,e_disp,p_sist,f_prob
9/1/2024,,"La estación presenta falla del sistema eléctrico en el búnker, debido a falta de limpieza y lavado de los paneles solares. Adicionalmente, se requiere el desyerbado o poda de algunos árboles que obstaculizan la radiación solar hacia los paneles para la carga.",Por fuera,Energía,2023-10-07
2024/1/9,,"La estación presenta falla del sistema eléctrico en el búnker, debido a falta de limpieza y lavado de los paneles solares. Adicionalmente, se requiere el desyerbado o poda de algunos árboles que obstaculizan la radiación solar hacia los paneles para la carga óptima de las baterías del bunker.",Por fuera,Energía,2023-10-07
2024/1/18,"La estación presenta falla del sistema eléctrico en el búnker, debido a falta de limpieza y lavado de los paneles solares.","La estación presenta falla del sistema eléctrico en el búnker, debido a falta de limpieza y lavado de los paneles solares. Adicionalmente, se requiere el desyerbado o poda de algunos árboles que obstaculizan la radiación solar hacia los paneles para la carga óptima de las baterías del bunker.",Por fuera,Comunicaciones,2023-10-07
2024/2/2,"Se realizo el cambio de baterias del bunker 12-40AMP, limpieza de vegetación en las vecindades del bunker y caseta, se cambio el acelerometro guralp por un episensor, el cual ingresa sin problemas y esta registrando ok. Sergio Jaramillo","La estación presenta falla del sistema eléctrico en el búnker, debido a falta de limpieza y lavado de los paneles solares. Adicionalmente, se requiere el desyerbado o poda de algunos árboles que obstaculizan la radiación solar hacia los paneles para la carga óptima de las baterías del bunker.",Bien,ninguno,2024-01-29
