fecha,act_sis,act_elec,e_disp,p_sist,f_prob
9/1/2024,,"La estación presenta falla del sistema de comunicación satelital, posiblemente el módem, BUC y/o LNB satelital está averiado por alguna descarga eléctrica atmosférica o vandalismo.",Por fuera,Comunicaciones,2023-10-05
2024/1/18,,"La estación presenta falla del sistema de comunicación satelital, posiblemente el módem, BUC y/o LNB satelital está averiado por alguna descarga eléctrica atmosférica o vandalismo.",Por fuera,Comunicaciones,2023-10-05
2024/1/18,Desde el 21 de julio de 2023 presentaba varios cortes en los datos.,"La estación presenta falla del sistema de comunicación satelital, posiblemente el módem, BUC y/o LNB satelital está averiado por alguna descarga eléctrica atmosférica o vandalismo.",Por fuera,Comunicaciones,2023-10-05
