fecha,act_sis,act_elec,e_disp,p_sist,f_prob
17/1/2024,"La estación sale diariamente en las noches por problemas de energía, y desde el 29 de diciembre de 2023 está presentando unos picos anómalos, los cuales se visualizan de manera frecuente.",,Intermitente,Energía,2023-01-01
2024/1/17,"La estación sale diariamente en las noches por problemas de energía, y desde el 29 de diciembre de 2023 está presentando unos picos anómalos, los cuales se visualizan de manera frecuente.","Tiene daño en el banco de baterías, funciona únicamente cuando hay suficiente luz solar. En ocasiones cuando enciende, la instrumentación no responde adecuadamente y se ve esta señal de aspecto cuadrado. Aún no hay acceso a la estación pues el predio tiene algunos inconvenientes",Intermitente,Energía,2023-01-01
2024/1/17,"La estación sale diariamente en las noches por problemas de energía, y desde el 29 de diciembre de 2023 está presentando unos picos anómalos, los cuales se visualizan de manera frecuente y el promedio de cuentas en la componente Z del sensor HH permanece en más de 7 millones.","Tiene daño en el banco de baterías, funciona únicamente cuando hay suficiente luz solar. En ocasiones cuando enciende, la instrumentación no responde adecuadamente y se ve esta señal de aspecto cuadrado. Aún no hay acceso a la estación pues el predio tiene algunos inconvenientes",Intermitente,Energía,2023-01-01
