fecha,act_sis,act_elec,e_disp,p_sist,f_prob
16/1/2024,Sale estación QUBC sensores .00 y .10 a las 21:31 UTC del 12/01/2024,,Por fuera,Otro,2024-01-12
2024/1/17,Sale estación QUBC sensores .00 y .10 a las 21:31 UTC del 12/01/2024,"Ariel informa. La falla es al parecer por energía. El banco de batería llegó al mínimo de voltaje 22.7Vdc. y apagó los equipos. Por las constantes lluvias en la zona, es posible que no ha cargado las baterías al nivel óptimo de conectar los equipos. ",Bien,Energía,2024-01-12
2024/1/17,Sale estación QUBC sensores .00 y .10 a las 21:31 UTC del 12/01/2024,"Ariel informa. La falla es al parecer por energía. El banco de batería llegó al mínimo de voltaje 22.7Vdc. y apagó los equipos. Por las constantes lluvias en la zona, es posible que no ha cargado las baterías al nivel óptimo de conectar los equipos. ",Por fuera,Energía,2024-01-12
2024/1/30,"El 25/01/2004 ingresa a tiempo real la estación QUBC (00.10) a las 16:44 UTC. La estación se encontraba por fuera  desde el 12 de enero de 2024, debido a problemas de energía","Ariel informa. La falla es al parecer por energía. El banco de batería llegó al mínimo de voltaje 22.7Vdc. y apagó los equipos. Por las constantes lluvias en la zona, es posible que no ha cargado las baterías al nivel óptimo de conectar los equipos. ",Bien,ninguno,2024-01-25
