fecha,act_sis,act_elec,e_disp,p_sist,f_prob
18/1/2024,"En caso que las estaciones del OVS Pasto PAS1, PAS2 y CUFI no adquieran notificar al Ing. Jhon Meneses sobre este problema. para que reinicien, desde Pasto, el módulo earthworm. ",,Bien,ninguno,2024-01-18
