fecha,act_sis,act_elec,e_disp,p_sist,f_prob
9/1/2024,"La estación presenta fallas en el sistema de instrumentación, debido a que el sismómetro banda ancha (00) y digitalizador fue instalado con equipos GAIcode.",,Bien,Instrumentación,2023-09-10
2024/1/11,"La estación presenta fallas en el sistema de instrumentación, debido a que el sismómetro banda ancha (00) y digitalizador fue instalado con equipos GAIcode. Sensor 00 fuera de funcionamiento desde enero 2023 Los sensores 10 y 30 salen de funcionamiento el 27 de diciembre de 2023, desde electrónica se informa que existe un fallo en la comunicación satelital, no hay certeza en qué dispositivo (módem, BUC, LNB, cableado, etc) La salida de estos sensores combina problema de instrumentación y comunicación. ",,Por fuera,Instrumentación,2023-12-27
2024/1/11,"La estación presenta fallas en el sistema de instrumentación, debido a que el sismómetro banda ancha (00) y digitalizador fue instalado con equipos GAIcode. Sensor 00 fuera de funcionamiento desde enero 2023 Los sensores 10 y 30 salen de funcionamiento el 27 de diciembre de 2023, desde electrónica se informa que existe un fallo en la comunicación satelital, no hay certeza en qué dispositivo (módem, BUC, LNB, cableado, etc) La salida de estos sensores combina problema de instrumentación y comunicación. ",,Por fuera,Instrumentación,2023-12-27
2024/1/11,"La estación presenta fallas en el sistema de instrumentación, debido a que el sismómetro banda ancha (00) y digitalizador fue instalado con equipos GAIcode. Sensor 00 fuera de funcionamiento desde enero 2023 Los sensores 10 y 30 salen de funcionamiento el 27 de diciembre de 2023, desde electrónica se informa que existe un fallo en la comunicación satelital, no hay certeza en qué dispositivo (módem, BUC, LNB, cableado, etc) La salida de estos sensores combina problema de instrumentación y comunicación. ",,Por fuera,Instrumentación,2023-12-27
2024/1/11,"La estación presenta fallas en el sistema de instrumentación, debido a que el sismómetro banda ancha (00) y digitalizador fue instalado con equipos GAIcode. Sensor 00 fuera de funcionamiento desde enero 2023. Los sensores 10 y 30 salen de funcionamiento el 27 de diciembre de 2023, desde electrónica se informa que existe un fallo en la comunicación satelital, no hay certeza en qué dispositivo (módem, BUC, LNB, cableado, etc). La salida de estos sensores combina problema de instrumentación y comunicación. ",,Por fuera,Instrumentación,2023-12-27
2024/1/11,"La estación presenta fallas en el sistema de instrumentación, debido a que el sismómetro banda ancha (00) y digitalizador fue instalado con equipos GAIcode. Sensor 00 fuera de funcionamiento desde enero 2023. Los sensores 10 y 30 salen de funcionamiento el 27 de diciembre de 2023, desde electrónica se informa que existe un fallo en la comunicación satelital, no hay certeza en qué dispositivo (módem, BUC, LNB, cableado, etc). La salida de estos sensores combina problema de instrumentación y comunicación. ",,Por fuera,Instrumentación,2023-12-27
2024/1/11,"La estación presenta fallas en el sistema de instrumentación, debido a que el sismómetro banda ancha (00) y digitalizador fue instalado con equipos GAIcode. Sensor 00 fuera de funcionamiento desde enero 2023. Los sensores 10 y 30 salen de funcionamiento el 27 de diciembre de 2023, desde electrónica se informa que existe un fallo en la comunicación satelital, no hay certeza en qué dispositivo (módem, BUC, LNB, cableado, etc). La salida de estos sensores combina problema de instrumentación y comunicación. ",,Por fuera,Instrumentación,2023-12-27
