fecha,act_sis,act_elec,e_disp,p_sist,f_prob
9/1/2024,"La Estación presentaba intermitencia por fallas en el sistema de comunicaciones, el 2 de enero formatearon la memoria  Compact Flash de la Taurus y  empieza a adquirir con normalidad.",,Bien,ninguno,2024-01-09
2024/1/11,"La Estación presentaba intermitencia por fallas en el sistema de comunicaciones, el 2 de enero formatearon la memoria  Compact Flash de la Taurus y  empieza a adquirir con normalidad.",Fuera de funcionamiento ....  PRUEBA,Bien,ninguno,2024-01-09
2024/1/17,,Fuera de funcionamiento ....  PRUEBA,Bien,Instrumentación,2024-01-09
