fecha,act_sis,act_elec,e_disp,p_sist,f_prob
16/1/2024,MAL se salió por problemas de energía de cuerdo a lo informado por el electrónico de turno. Las baterías se descargaron en la noche. ,,Por fuera,Energía,2023-12-16
2024/1/16,MAL se salió por problemas de energía de cuerdo a lo informado por el electrónico de turno. Las baterías se descargaron en la noche. ,Juan Lizcano. Informa que la estación MAL se salió por problemas de energía. Las baterías se descargaron en la noche.,Por fuera,Energía,2023-12-16
2024/1/26,,Juan Lizcano. Informa que la estación MAL se salió por problemas de energía. Las baterías se descargaron en la noche.,Bien,Instrumentación,2023-12-16
2024/1/26,,Juan Lizcano. Informa que la estación MAL se salió por problemas de energía. Las baterías se descargaron en la noche.,Bien,Instrumentación,2023-12-16
2024/1/26,,Juan Lizcano. Informa que la estación MAL se salió por problemas de energía. Las baterías se descargaron en la noche.,Bien,Instrumentación,2023-12-16
2024/2/6,,Juan Lizcano. Informa que la estación MAL se salió por problemas de energía. Las baterías se descargaron en la noche.,Por fuera,Instrumentación,2023-12-16
2024/2/27,,"El día 17 de diciembre la estación se salió, debido a inconvenientes con el sistema de energía, allí se debe hacer una poda recurrente para mantener en óptimas condiciones el sistema fotovoltaico, y la estación no se poda desde julio del 2023.",Por fuera,Energía,2023-12-16
