fecha,act_sis,act_elec,e_disp,p_sist,f_prob
26/4/2023,Presenta gaps diariamente en las noches por mas de 12 horas desde marzo de 2023.,,Intermitente,Comunicaciones,2023-04-13
2023/4/26,Presenta gaps diariamente en las noches por mas de 12 horas desde marzo de 2023.,Presenta problemas tanto por energía como por cobertura celular.,Intermitente,Comunicaciones,2023-04-13
2024/1/15,Presenta gaps diariamente en las noches por mas de 12 horas desde marzo de 2023.,Presenta problemas tanto por energía como por cobertura celular. Tiene problemas con la caseta en estructura es necesario reubicar la estación  ,Intermitente,Comunicaciones,2023-04-13
2024/1/17,Presenta gaps diariamente en las noches por mas de 12 horas desde marzo de 2023 y las cuentas promedio para la componente Z del sensor HL ha sido mayor a 600 mil. ,Presenta problemas tanto por energía como por cobertura celular. Tiene problemas con la caseta en estructura es necesario reubicar la estación  ,Intermitente,Comunicaciones,2023-04-13
2024/2/1,"Presentaba gaps diariamente en las noches por mas de 12 horas desde marzo de 2023 y las cuentas promedio para la componente Z del sensor HL ha sido mayor a 600 mil, desde el 11 de enero de 2024 permanece por fuera.",Presenta problemas tanto por energía como por cobertura celular. Tiene problemas con la caseta en estructura es necesario reubicar la estación  ,Por fuera,Comunicaciones,2023-04-13
