fecha,act_sis,act_elec,e_disp,p_sist,f_prob
9/1/2024,Desde el 25 de diciembre de 2023 presentaba cortes durante la noche.,,Por fuera,Energía,2023-12-25
2024/1/9,Desde el 25 de diciembre de 2023 presentaba cortes durante la noche.," Presenta problemas de energía, las baterías no alcanzan a cargar en el día",Por fuera,Energía,2023-12-25
2024/1/15,Desde el 23 de diciembre de 2023 presentaba cortes durante la noche.," Presenta problemas de energía, las baterías no alcanzan a cargar en el día",Por fuera,Energía,2023-12-23
2024/2/27,Desde el 23 de diciembre de 2023 presentaba cortes durante la noche.,"El día 25 de diciembre la estación se salió debido a inconvenientes con el sistema de energía, las baterías llegaron a un voltaje por debajo de los 23V, ocasionando que todos los equipos se apagaran durante la noche, y en el día ingresará la estación, sin embargo, a partir del 31 de diciembre, la estación no ingresó más.",Bien,Instrumentación,2023-12-23
2024/2/27,Desde el 23 de diciembre de 2023 presentaba cortes durante la noche.,"El día 25 de diciembre la estación se salió debido a inconvenientes con el sistema de energía, las baterías llegaron a un voltaje por debajo de los 23V, ocasionando que todos los equipos se apagaran durante la noche, y en el día ingresará la estación, sin embargo, a partir del 31 de diciembre, la estación no ingresó más.",Por fuera,Energía,2023-12-23
