fecha,act_sis,act_elec,e_disp,p_sist,f_prob
15/1/2024,"Despues de un corte el 11 de enero de 2024, el sensor 00 retomo transmitiendo pero el sensor 10 no,  y permaneció por fuera del 11 al 15 de enero, Johnnatan reinició el equipo y volvió a ingresar.",,Intermitente,Instrumentación,2024-01-11
2024/1/15,"Despues de un corte el 11 de enero de 2024, el sensor 00 retomo transmitiendo pero el sensor 10 no,  y permaneció por fuera del 11 al 15 de enero, Johnnatan reinició el equipo y volvió a ingresar.",Se evidencia que habia inconveniente en el envio de los datos del equipo .10 a Seiscomp pues enviava datos con fecha de 2025 eso es por problema con el equipo Gaiacode. El 15 de enero a las 19:53 UTC se reinicia el equipo y vuelve a transmitir con la fecha correcta. Informa Johnnatan,Intermitente,Instrumentación,2024-01-11
2024/1/15,"Despues de un corte el 11 de enero de 2024, el sensor 00 retomo transmitiendo pero el sensor 10 no,  y permaneció por fuera del 11 al 15 de enero, Johnnatan reinició el equipo y volvió a ingresar.",Se evidencia que había inconveniente en el envío de los datos del equipo .10 a Seiscomp pues enviaba datos con fecha de 2025 eso es por problema con el equipo Gaiacode. El 15 de enero a las 19:53 UTC se reinicia el equipo y vuelve a transmitir con la fecha correcta. Informa Johnnatan,Intermitente,Instrumentación,2024-01-11
2024/2/15,"Despues de un corte el 11 de enero de 2024, el sensor 00 retomo transmitiendo pero el sensor 10 no, y permaneció por fuera del 11 al 15 de enero, Johnnatan reinició el equipo y volvió a ingresar.",Se evidencia que había inconveniente en el envío de los datos del equipo .10 a Seiscomp pues enviaba datos con fecha de 2025 eso es por problema con el equipo Gaiacode. El 15 de enero a las 19:53 UTC se reinicia el equipo y vuelve a transmitir con la fecha correcta. Informa Johnnatan,Bien,ninguno,2024-01-11
