fecha,act_sis,act_elec,e_disp,p_sist,f_prob
16/1/2024,"La estación se salio el 09 de diciembre de 2022, había presentado un corte del 07 de octubre al 08 de noviembre de 2022 debido a que no había comunicación con el dializador.",,Por fuera,Instrumentación,2023-12-09
2024/1/16,"La estación se salio el 09 de diciembre de 2022, había presentado un corte del 07 de octubre al 08 de noviembre de 2022 debido a que no había comunicación con el dializador.","Ariel Portocarrero A. La estación presenta fallas en la conexión entre el búnker y la caseta, donde posiblemente el digitalizador esté fallando su fuente eléctrica de alimentación 24VDC/12VDC o puede ser el cable de datos del conector RJ45 al switch que esté filtrándose, humedad o este corroído.",Por fuera,Instrumentación,2023-12-13
