fecha,act_sis,act_elec,e_disp,p_sist,f_prob
9/1/2024,,"La estación presenta falla del sistema comunicaciones, debido a que el servicio de Internet que provee la Corporación Autónoma Regional para Defensa de la Meseta de Bucaramanga - CDMB en el Centro de Atención y Valoración de Fauna Silvestre, no está funcional o el cableado de datos desde el centro de cómputo hasta la caseta tiene alguna anomalía",Por fuera,Comunicaciones,2023-03-10
